"A1" "A2" "A3" "A4" "A6" "A10" "A11" "A14" "A15" "A16" "A19" "A20" "A24" "A26" "A28" "A29" "A33" "A34" "A36" "A37" "A38" "A39" "A41" "A42" "A43" "A46" "A48" "A49" "A51" "A57" "A60" "A61" "A62" "A63" "A64" "A66" "A68" "A69" "A70" "A76" "A79" "A81" "A82" "A83" "A85" "A86" "A89" "A90" "A92" "A94" "A97" "A98" "A99" "B2" "B3" "B5" "B6" "B10" "B11" "B12" "B18" "B19" "B21" "B22" "B23" "B24" "B26" "B28" "B29" "B31" "B33" "B37" "B38" "B40" "B42" "B43" "B44" "B45" "B46" "B47" "B48" "B51" "B53" "B55" "B56" "B63" "B66" "B67" "B69" "B70" "B71" "B75" "B76" "B78" "B79" "B83" "B87" "B88" "B90" "B91" "B92" "B95" "B100"
"B2" 0.613233903642001 0.530327976595663 0.703344703943829 0.736504540334067 0.668357470153568 0.593989705443952 0.676642059842235 0.662265130965176 0.625905042927927 0.691403172659818 0.51278207461654 0.637066803674199 0.767064319167874 0.659763669091883 0.571688288862499 0.538725775608116 0.69126737658609 0.591938059803276 0.553305981581785 0.652369111494241 0.695883084645417 0.521635541589864 0.692403994241232 0.55682251078499 0.584159243147809 0.717858493681026 0.675761339922749 0.676191464246876 0.616062455940881 0.677645905047306 0.625945329151336 0.501006282399576 0.759719963368279 0.577563183255502 0.619453349464057 0.670641902711497 0.726277632127591 0.681303936643032 0.605979935278595 0.598102006188452 0.71491896432599 0.602721856926752 0.585180330306156 0.809792022355469 0.79485549713499 0.588812148146611 0.514661793177839 0.712283411513795 0.66465571400269 0.775896362614389 0.619809155458052 0.631690734009084 0.711763768246491 0.11835314769536 0.452625831896196 0.572302039038755 0.448212908921145 0.446572452941838 0.335436177062346 0.509656381665237 0.363069945517715 0.555807110170165 0.560582782405124 0.307629898162551 0.452039089541305 0.389398385805334 0.381356813696106 0.521876514589074 0.539501374405904 0.519487524309334 0.594010756801257 0.460631743544277 0.632222918947736 0.556330215390889 0.539218901297642 0.399721702421063 0.252680682855833 0.524426515458589 0.543307960371849 0.502841168622085 0.706120018468546 0.352945171865091 0.4087018328615 0.406217900183312 0.448117704528423 0.479724368462116 0.502070662048971 0.543966105129434 0.472327539434976 0.557009282393051 0.636685551119689 0.575102626168584 0.614394016114008 0.440735277143176 0.460685207563398 0.431042574037487 0.518329328958684 0.418851752353997 0.496335524783951 0.499684567845245 0.466424959413423 0.401335146798999 0.456541347786326
"B3" 0.582970620110007 0.455778744744818 0.516268392464571 0.560753248514379 0.597140108684166 0.625456824713509 0.640637362807966 0.599603554208748 0.490376081466373 0.562453172060593 0.476936551095807 0.534389345254354 0.532186877618536 0.594959515788425 0.556724161137251 0.565498540826909 0.558446724637627 0.587821610507952 0.628521659563667 0.482394395995359 0.558730890059607 0.585428683215745 0.470374021157233 0.497601052596984 0.590819245806925 0.457162110944926 0.513960662433594 0.579317869267326 0.470596339193782 0.540359829418388 0.392072941582641 0.411304730447994 0.762129268149648 0.599908780992305 0.453210699944702 0.37795584298429 0.526109583847506 0.553803955699469 0.502436850052608 0.454755580062364 0.661601132032365 0.554981914085358 0.654738054726358 0.578695685937031 0.541176663822289 0.493122019243985 0.5894013099714 0.533523672332169 0.576777356917031 0.547853677407198 0.426260394654235 0.544945721109995 0.578203267673403 0.452625831896196 0.0853121191096467 0.428446534462384 0.299944504472139 0.436604602094569 0.265559990376294 0.336974135324996 0.327565801833915 0.337449044671846 0.342817348459568 0.369316085071669 0.446162661719442 0.346140958232939 0.43642094371572 0.340141161424265 0.35278258554505 0.284552980144324 0.416789311681865 0.414780861403188 0.45561487275598 0.318669433264303 0.4312053779471 0.389732686592657 0.418155684257516 0.269276976123285 0.330104174906392 0.434422047944117 0.459191022267412 0.232178564901715 0.276826444529345 0.487223525415039 0.271537546826008 0.442094780213967 0.422210321997295 0.368774341558572 0.362774099739762 0.30443961127126 0.481979562928436 0.354663132357658 0.245463732745137 0.436708347035531 0.31340584885024 0.315909971253315 0.54187515349965 0.368522469479331 0.379648984743656 0.537664940572911 0.499046731308267 0.427624369248318 0.323454797716722
"B5" 0.718575958744647 0.50620627757853 0.547355891473653 0.594175330549464 0.601554782735396 0.484914426471845 0.551178846328559 0.555107712838309 0.598573564105108 0.594645337033726 0.415059138539102 0.593994986969701 0.666928035062979 0.548262573510378 0.42272764743797 0.66933426151198 0.671247319133677 0.598521349080313 0.598240559172076 0.506495911938615 0.51038722724309 0.57540287024393 0.58784622400227 0.575691645828248 0.622479951680983 0.681631275719758 0.554394914993188 0.556461558517366 0.561512687656511 0.562637885916495 0.424619588417415 0.482836486824985 0.690359242545691 0.525972473679373 0.612546081469165 0.527951985468072 0.49410782550928 0.638686648784364 0.583522712626206 0.474483005365974 0.748881887353599 0.57769383097476 0.499444327865194 0.560182330215578 0.755453696850145 0.518162982294789 0.606197723342788 0.640423865517462 0.599471537038306 0.676776655860474 0.4631547723526 0.562012994435575 0.699851049813343 0.572302039038755 0.428446534462384 0.056925563084761 0.346162620194805 0.364422878249643 0.419993708728603 0.42296903742155 0.528051952402909 0.497287579968022 0.279715452106907 0.399283900833786 0.488211704319261 0.454861395441021 0.477180067436748 0.263278798328456 0.300772901239032 0.427006959914125 0.550423834008069 0.515140437552678 0.401890888014484 0.422411727077885 0.40591901597615 0.543159244208397 0.392303318406238 0.372372024167256 0.366402500666087 0.38915713218287 0.389176408214801 0.492669965533268 0.566523616305375 0.411584251926586 0.478086480229519 0.529236871564647 0.380861629192881 0.502697012762245 0.4403154031498 0.43514362381947 0.486878317212143 0.597780360706043 0.528461391535318 0.513854888251387 0.393869196510952 0.284146156596791 0.374716998038198 0.597807920121953 0.447754069224498 0.448747419237591 0.461385249530785 0.450853332176057 0.337299121866433
"B6" 0.654576927540769 0.486346864219561 0.658876161818873 0.689672805339117 0.695422725939362 0.685106702165588 0.717819431218332 0.65866246752859 0.610398390997662 0.628880608811128 0.532437600056968 0.611231363385538 0.668861640640045 0.653245390528583 0.595935355602375 0.65340743123073 0.606008909714552 0.670638605609436 0.643104023831509 0.608945603849937 0.551773644219068 0.674808574679924 0.563534177217649 0.569055979276742 0.655398558056979 0.55304678300274 0.638036296729493 0.646071770756721 0.594345232615353 0.657008893839723 0.449219702644905 0.517886666053395 0.806565248530259 0.65654896458078 0.609929875930838 0.51314466505008 0.553170395857348 0.589751722986948 0.58830007555471 0.538193254591036 0.697584706285491 0.554532374877952 0.635118643178848 0.671780017195686 0.718412248600435 0.546519796574116 0.651061188002221 0.652606323935735 0.658956496704499 0.668552862356132 0.473943843481083 0.59935827930594 0.625266923205503 0.448212908921145 0.299944504472139 0.346162620194805 0.131217347609632 0.452031367560392 0.266664062747755 0.464963436097213 0.349799734786994 0.421731687719467 0.408717728811999 0.36476785838617 0.463984908534902 0.380859419642654 0.374843942750029 0.40616978671632 0.26774682241771 0.30115624652229 0.453086369624772 0.340502161392008 0.328521838845659 0.340161396717834 0.410725671834359 0.421149672982974 0.368104326578052 0.362954427500385 0.405451182379556 0.362375367682217 0.543929415664864 0.32954432181168 0.363699761313929 0.444273864223011 0.374806238864783 0.455747940186899 0.375977325060258 0.428708815901899 0.53904293489982 0.416599967365406 0.62529241286788 0.367659198074466 0.41139816553056 0.496043745136495 0.343374780089707 0.291297974555717 0.574661406231958 0.357665587270683 0.449752302745876 0.366973596337919 0.444425997031984 0.340879883042185 0.373037831710499
"B10" 0.625968165037037 0.605208668610476 0.633553631534881 0.60895440933451 0.567306802766297 0.53201764464196 0.668861778777175 0.715167253584803 0.629303643634652 0.514399270190316 0.448650156673198 0.617128722509754 0.639330334745916 0.676049248634709 0.494109367400469 0.648250151287834 0.614030485533433 0.564083404265465 0.601204271664341 0.551570780255932 0.591062827502014 0.574009187552512 0.492217802639707 0.584362618936876 0.51886815854807 0.707239211042638 0.529419198410576 0.708692087699589 0.494837937093443 0.629121950765533 0.48559686378889 0.444013939403199 0.752394630607499 0.561198803940952 0.494463622749648 0.546385552164783 0.572158061067485 0.55320566841011 0.633052989051111 0.52115331808573 0.60075346656221 0.582944886636117 0.538136482513277 0.605629958050926 0.727894234717639 0.576273039823983 0.606871295172768 0.601814008332208 0.636060407840331 0.592108405145596 0.569389946409067 0.598061384196157 0.565071870932994 0.446572452941838 0.436604602094569 0.364422878249643 0.452031367560392 0.15529602913119 0.406270115435237 0.585844949937205 0.520210958679177 0.480805460164816 0.397337153182358 0.427323056373732 0.327657290368462 0.383679127147564 0.439102478138778 0.422265845184582 0.457950871868336 0.497383799253857 0.516087641661942 0.593837029456906 0.490172627002701 0.476523552060836 0.404291971292175 0.47505269445608 0.431101404381528 0.539533344923383 0.515786450185011 0.456142121231346 0.452513355645567 0.507028622778896 0.526310156324648 0.559204466087468 0.372093261840159 0.485235933415603 0.391960486888138 0.581828201609088 0.501561820884899 0.425343842734975 0.519666709985463 0.632556465480307 0.526423116283739 0.549662576170494 0.508544396421168 0.366434801572969 0.420281240574911 0.583089043542528 0.458610757165568 0.462326914746205 0.416065035514063 0.431516598117453 0.261032449170968
"B11" 0.612667765450078 0.478852748557348 0.583207850930005 0.653665734464318 0.653538409274063 0.585725591007227 0.654071548499927 0.598113389141648 0.506989268265188 0.633869456051244 0.454460198579212 0.534312894527679 0.622801661106729 0.524420864386002 0.522405936831511 0.530197336449084 0.588451913211137 0.516995966330275 0.648623359048972 0.494729771191728 0.572284047488096 0.611831419732858 0.495001466039023 0.461442982172281 0.521801809815387 0.596176698888941 0.561484911004908 0.614434233909101 0.534462182348873 0.558207780280497 0.409056354077298 0.399287892340422 0.766780398539792 0.534353868908176 0.565372857971591 0.489968089967138 0.553002683532053 0.647493012450135 0.520822747646219 0.484343741245112 0.671132304877499 0.555507621451175 0.663304150274426 0.641622513706629 0.641054961675335 0.489943634284796 0.609208873486419 0.580653516291149 0.541046631109611 0.676485689293597 0.446787943137812 0.540936124995546 0.647268123805853 0.335436177062346 0.265559990376294 0.419993708728603 0.266664062747755 0.406270115435237 0.0758968686435519 0.364404453752133 0.311807354542297 0.368393589334537 0.417263492479493 0.319743930766867 0.37293712154309 0.379697061761285 0.344786543753596 0.342562039797444 0.325071737102574 0.353178089467486 0.444421717625166 0.355372791128785 0.428662615020735 0.40830602353414 0.448961411836499 0.391527087608278 0.342817766519668 0.368728482920212 0.367738702741935 0.362489209335956 0.486754374841351 0.167067834104454 0.37434637393534 0.419672730364389 0.249513538438218 0.393650101694311 0.343257087258673 0.470817338876472 0.436835355235391 0.371246375307646 0.529625871166669 0.394931969940372 0.39825937462365 0.453181956293217 0.298021188031947 0.288263217365352 0.494423807595849 0.243915082296161 0.36981560697896 0.385383522504852 0.482736577879191 0.340636744705111 0.39766920869132
"B12" 0.545114747428885 0.337863878699858 0.411887478504763 0.491794146851835 0.594256538442361 0.503708148738559 0.545570555852434 0.439041484294685 0.444660168683543 0.596014695613849 0.398634823501257 0.435627553320268 0.545279703191288 0.432504326571329 0.477666495262507 0.476449962680107 0.572887536041256 0.444034598081635 0.545387447691018 0.394954208219335 0.488115783366941 0.496067098738198 0.515296979472145 0.459419472615899 0.515087356866163 0.522760934861083 0.508561013862916 0.453338083301676 0.492461627016662 0.393789271759786 0.356116681560754 0.329448291771707 0.614323575781281 0.440809012967125 0.479843378785408 0.41358429778205 0.459738340141659 0.575328582895689 0.397952862593935 0.422679732135621 0.659281257503084 0.503785936495042 0.578619961771554 0.532888046239469 0.557478880311137 0.40598738931451 0.507066246947481 0.508245259296094 0.447539939974654 0.593741689245322 0.398557504114193 0.455504331811607 0.633449174751827 0.509656381665237 0.336974135324996 0.42296903742155 0.464963436097213 0.585844949937205 0.364404453752133 0.103120080318297 0.296259238429209 0.469189639385511 0.353562932911572 0.403098254631412 0.524845789064963 0.447819704431065 0.387151272894574 0.293855595107963 0.426374942928863 0.388134424628388 0.58831823344088 0.409279175326734 0.545638350343364 0.484889415403518 0.468726655600426 0.506334958567504 0.45155620372624 0.27669183637443 0.311061577085769 0.380752171831738 0.377022726697355 0.351474074713852 0.450358266356919 0.423483459959696 0.401423835513707 0.523481637549369 0.41641118199428 0.485553494714057 0.360158065780085 0.422807705463091 0.445970969983221 0.479737733091229 0.423693911118187 0.419605219520497 0.321821375145336 0.307891296221067 0.452948542452743 0.484820281666814 0.474602010609479 0.53638127487494 0.616172832348261 0.540659768636647 0.397447086715576
"B18" 0.495371354303897 0.376158083804774 0.594639977514312 0.58468439179729 0.593566596943595 0.598440685399563 0.650862481633509 0.545295439068133 0.560756170650106 0.63413650644821 0.483290367511455 0.519553230766109 0.623840463174811 0.578339982767177 0.608636590861714 0.523934317588366 0.613688603385736 0.525224597091184 0.584522734608877 0.566057731109369 0.556284949043157 0.564699461212322 0.590640822402251 0.452671005192443 0.558645496262231 0.493482034136367 0.549479537589215 0.572633880825406 0.482286543601954 0.545634242413739 0.471182255632359 0.425864801675999 0.700002950155338 0.566445764762604 0.483516466898703 0.467861747300109 0.575740564253781 0.545021820544334 0.431528024441445 0.43329920997986 0.610930732603168 0.562738499881619 0.598429914469504 0.676492140290936 0.621152513290881 0.448184662204544 0.54620153386534 0.602525651692565 0.59508006797405 0.612800099060995 0.467888326868111 0.472588140342321 0.582348292738096 0.363069945517715 0.327565801833915 0.528051952402909 0.349799734786994 0.520210958679177 0.311807354542297 0.296259238429209 0.101735055886039 0.495563165115276 0.479793195510146 0.42133613379752 0.428503931969699 0.409516167204482 0.358968236184738 0.471344550796443 0.482388561888805 0.386277597224444 0.541981066282416 0.382249796059927 0.530622355838649 0.457401072574848 0.470315201654723 0.362731534207445 0.381909969550322 0.373243876682538 0.4893597554076 0.507787236478098 0.455504374841351 0.304913445447045 0.298916962971361 0.458109971041408 0.360424024336963 0.491435245719578 0.385862203871396 0.472021185132047 0.459806553136642 0.504606468058103 0.58934648250926 0.387858810989354 0.424890899501741 0.290644664846228 0.431381280782404 0.362511670396005 0.632159427079255 0.43738774280566 0.453436348591683 0.449191671752056 0.46308158887819 0.38261632157441 0.37198276588864
"B19" 0.54194679527994 0.430138502227396 0.47104276229916 0.546732066683359 0.512957538645374 0.649452882792627 0.607577418759198 0.618380838961964 0.456776355373224 0.687813633191189 0.541634391294368 0.536402065711207 0.473238020708396 0.480631280246211 0.622604255667075 0.476901845413407 0.367795363804461 0.470467766345896 0.65214250014283 0.389566740615676 0.405372455446348 0.663466272901249 0.413855082918854 0.318485171837153 0.490786604965087 0.405942685988032 0.449246846233481 0.518855895670477 0.532350472808436 0.57658266217216 0.48744847260002 0.473411442770136 0.632291371358694 0.526657268250427 0.579461645652888 0.4427519340683 0.414538567470314 0.562808815706105 0.605808796426154 0.526495367032782 0.488505723310811 0.543477944817827 0.630102127800439 0.526467241717001 0.550538736727157 0.321080720320108 0.613022150550562 0.434565490235713 0.427012456956552 0.517621012744095 0.52443029011408 0.402361337008466 0.419836413648151 0.555807110170165 0.337449044671846 0.497287579968022 0.421731687719467 0.480805460164816 0.368393589334537 0.469189639385511 0.495563165115276 0.0895265924383288 0.387002156444972 0.478067156640164 0.495177230507065 0.314629052890813 0.578786409563351 0.286162766575099 0.503127706864579 0.434241999446101 0.354924008066966 0.421065116136761 0.441946444454268 0.250614591265986 0.491271158469503 0.371766119043696 0.515370490693854 0.410209244150537 0.365257107056186 0.424671825008343 0.428601953454881 0.367921964405384 0.29839800623075 0.529778062255255 0.390865477920718 0.264726550655374 0.399810516028158 0.359205807990688 0.439609074862994 0.271255354662227 0.456367823781182 0.318881453123966 0.387946519472426 0.461522509396064 0.417047845063282 0.374180013305352 0.597508988264228 0.325713868634494 0.475719000282222 0.42489416531012 0.360816053749326 0.407426912417525 0.434428428965287
"B21" 0.598801794264826 0.446416620041143 0.43239390069918 0.470404502709412 0.5438330965218 0.526549417845641 0.613345002759274 0.518511648208683 0.56823814663524 0.591381490410151 0.463854155738026 0.471998079156478 0.556913606429254 0.532647612758171 0.516586670543533 0.629440111424994 0.565048893979759 0.54012103656322 0.609329571451197 0.426309821788618 0.418018558226643 0.60795999322947 0.538303444062134 0.514414215401935 0.590429419306898 0.565733905854903 0.470705922778762 0.537651434252967 0.520974073901178 0.431849437481767 0.366970468783045 0.445819557742015 0.64756662202645 0.51478547202587 0.513827542774554 0.389150678819503 0.391565338500134 0.513393519627732 0.523123700083482 0.448495185256064 0.626767153660802 0.505399119034981 0.507598202546888 0.436750459415826 0.607856986232205 0.453007837605175 0.615213061385808 0.559225554977473 0.491988797034721 0.545229760915512 0.449838443966258 0.454994123811275 0.582779843247756 0.560582782405124 0.342817348459568 0.279715452106907 0.408717728811999 0.397337153182358 0.417263492479493 0.353562932911572 0.479793195510146 0.387002156444972 0.0908974474373348 0.335475699500465 0.399736225393714 0.322020939690194 0.433435253446546 0.191168639004243 0.283633588380702 0.326478003462608 0.461906344266353 0.414361151147083 0.407849598403828 0.315191166769641 0.256285701017257 0.394573047050128 0.39994615519573 0.278599453783033 0.412557287560259 0.389365856343282 0.272941229274401 0.419984673468188 0.391960538854495 0.387590561088977 0.395815671278778 0.4889395232072 0.380352816083039 0.44394113937085 0.409471526994813 0.313375126014152 0.292675748042145 0.486039692559523 0.429669862093087 0.440025702747996 0.284860125308457 0.228661425892549 0.363522823773964 0.524407162607941 0.490248707873112 0.475322160785219 0.437759191372706 0.403033673602255 0.280269344614132
"B22" 0.669925989811508 0.495973271904787 0.560739641498645 0.645339991677501 0.629777377783691 0.529035576473574 0.686058601209181 0.61718201750157 0.636066205613052 0.562259443874758 0.414972834077812 0.599636703961025 0.638454866131999 0.618210657880242 0.488124478877191 0.694135640705297 0.610012949507463 0.656057664790406 0.624453930879844 0.534973601345416 0.56379829205699 0.570017770576294 0.584347078695945 0.479730783033207 0.55445798774837 0.628587391481324 0.59593932525539 0.601586697991907 0.558041717329131 0.591497728479611 0.46976468997019 0.508556062357245 0.752292543062218 0.545362267274779 0.615902619066613 0.489770872552678 0.533125169428087 0.590796243100708 0.643230881166955 0.542016883858461 0.72514378876142 0.591792218189936 0.534576779897984 0.63383565112712 0.699824748271954 0.557427227528197 0.630337420814456 0.597251804900312 0.616912118589143 0.641377044191026 0.479587098575597 0.628023042780852 0.672486710911398 0.307629898162551 0.369316085071669 0.399283900833786 0.36476785838617 0.427323056373732 0.319743930766867 0.403098254631412 0.42133613379752 0.478067156640164 0.335475699500465 0.0787441795467668 0.474441198094361 0.396657304033901 0.337883268385441 0.340510442658681 0.374868027256397 0.32515700618525 0.60548485036351 0.317548823233612 0.559006560114622 0.468456055176229 0.354768220076426 0.494790828852939 0.291298061666457 0.375532690084957 0.476525221774789 0.443828294901761 0.6193343701745 0.336605497852672 0.377332336878193 0.455045996685262 0.434576433578768 0.577003921252538 0.450584635142913 0.598933806069744 0.47469372926578 0.407132685570909 0.539558429618402 0.486669306964502 0.483496121687254 0.560811093914951 0.310808610741256 0.233406855421703 0.451972428171137 0.459957176985733 0.567344432353247 0.483278250895616 0.437138417365056 0.498803835615773 0.398368019651746
"B23" 0.627289969448807 0.662987790415732 0.613016837025266 0.608728641538658 0.590555023203224 0.613434506011778 0.71458523734405 0.722028605049657 0.607330478849917 0.670675274139102 0.598814658941333 0.617584491713713 0.652833242764215 0.631930702950559 0.626273462671578 0.584995120676745 0.612491579248805 0.523654861320021 0.713184446220807 0.542935466930174 0.585042756510405 0.716450757209376 0.497926624965887 0.63403540078308 0.625786970911013 0.706604543307704 0.508379445250322 0.692085674734931 0.595268390885446 0.637553125103456 0.52984079849587 0.498283716810092 0.789885670466232 0.650030935781666 0.531212950252953 0.595662196507258 0.569442899410978 0.604576367734271 0.646310398183102 0.581307967204976 0.567883121791631 0.627188821343097 0.654159268987191 0.596001137224263 0.675891902200624 0.57635768161778 0.717076934380265 0.62996039103703 0.589557080680804 0.591393484704487 0.613954203397445 0.548253147701527 0.570305347754188 0.452039089541305 0.446162661719442 0.488211704319261 0.463984908534902 0.327657290368462 0.37293712154309 0.524845789064963 0.428503931969699 0.495177230507065 0.399736225393714 0.474441198094361 0.126453875283864 0.384327648438586 0.284572238340085 0.482920200031743 0.477351975542581 0.387592462732112 0.364391075549802 0.37068087451996 0.440968047782607 0.535427355987664 0.370574112608417 0.342996549054973 0.470237882982942 0.455290813288881 0.500991926159807 0.493102832176814 0.331937106996727 0.355585781135989 0.434533169531969 0.446668897010555 0.371469399227311 0.455768063130525 0.3129857676306 0.567033677583883 0.442869378210915 0.384446051427489 0.42547848629205 0.582521632457859 0.451866241715752 0.416616886849463 0.4062875150576 0.332716942889211 0.402968774807952 0.481130134512128 0.386013871194462 0.322069173955144 0.491937630353309 0.409228660456103 0.26168097046199
"B24" 0.541535010321159 0.433357417652199 0.590565578473272 0.623449958036252 0.604761727706365 0.654277373972834 0.634348449265534 0.672206751317897 0.559743756484386 0.627033925358806 0.48237533068257 0.621163607449763 0.637066385478926 0.647756365842459 0.578750601495637 0.526897880867477 0.53369421786499 0.533120832023455 0.525081513054408 0.547099737611751 0.494742082178083 0.58411467670707 0.499593867716861 0.555077136727654 0.583568239138804 0.571456519876499 0.567330093265006 0.62326498948628 0.484611611757428 0.63226676066012 0.469725892807693 0.45601634054578 0.754991073601945 0.608736052267269 0.501452742893983 0.508289395060508 0.52008075620533 0.517974672493102 0.550649221118433 0.471687261481475 0.598323938912594 0.512893411969207 0.590002124590834 0.662287409190566 0.723548622417532 0.443287472671795 0.53096500298902 0.583506486480633 0.595197704426089 0.593162416378476 0.45632396775704 0.517809614475039 0.540093441820762 0.389398385805334 0.346140958232939 0.454861395441021 0.380859419642654 0.383679127147564 0.379697061761285 0.447819704431065 0.409516167204482 0.314629052890813 0.322020939690194 0.396657304033901 0.384327648438586 0.128786530392148 0.394483469240873 0.345869101103979 0.439044111174114 0.404449073203539 0.360721264104721 0.402549777846232 0.397698613591286 0.325498020676949 0.417943515215744 0.267667581355958 0.312345757160106 0.452977725409862 0.500435417480766 0.413532492791646 0.379554981932294 0.36734219510428 0.340750830705385 0.313023370046242 0.363793032384667 0.285347291015433 0.394947157488325 0.395743422174582 0.41844333226233 0.270447554299444 0.517463512973482 0.493653196059724 0.431937417280728 0.368346440000858 0.346004227966259 0.266875666441403 0.465743346625128 0.382890410295401 0.509266534926986 0.346128200715263 0.409331778821426 0.305172067034334 0.28993962319563
"B26" 0.596856299475459 0.559471303407119 0.604797426501312 0.631545315512144 0.646055652577613 0.542901392599879 0.71790427827541 0.624416399194025 0.605384462792561 0.627005567686241 0.548743979761657 0.57664321294224 0.652006684206533 0.616354005127373 0.56701999358202 0.594331183279862 0.631210677971466 0.561892250807753 0.632055983241678 0.548024681574777 0.664980699274407 0.619768807458205 0.531933211752869 0.694677465356414 0.595994146109005 0.694723169003042 0.567933542789385 0.61754167954026 0.622491146305521 0.580024320609824 0.532733310509549 0.451231737090502 0.794344715958398 0.590429222182338 0.537232620434811 0.58709660976276 0.643420689485031 0.570121522994907 0.619780967645227 0.582966459157748 0.635147038994371 0.593427247821585 0.608959333603754 0.663902728198577 0.671823826138329 0.603997791688982 0.63586528768279 0.608312692537119 0.613330290481752 0.60947445699658 0.53819484583537 0.635694126714691 0.627281714208204 0.381356813696106 0.43642094371572 0.477180067436748 0.374843942750029 0.439102478138778 0.344786543753596 0.387151272894574 0.358968236184738 0.578786409563351 0.433435253446546 0.337883268385441 0.284572238340085 0.394483469240873 0.0841654781297519 0.464593853382329 0.422940796105123 0.330189085989944 0.532346757554963 0.268579850504941 0.433942109200484 0.57657534218387 0.328650242501363 0.454658561417134 0.408808666638243 0.413157710503835 0.44094239132682 0.380561623781819 0.499515625843442 0.348442951676876 0.423137300023527 0.350360192934891 0.371311755882989 0.499124724882758 0.330990890586107 0.591141967031124 0.402488451483142 0.442509035256039 0.497021275664944 0.608730137638601 0.527689292242166 0.547877845144927 0.369283847980341 0.263433804983926 0.372050213525226 0.469452549922871 0.409124421237566 0.306665663096139 0.568001748872524 0.447757112602313 0.273230421309895
"B28" 0.496994938093863 0.286381591596662 0.334729541229476 0.395483675469746 0.497649328282868 0.466330435285008 0.475707493419136 0.421832505197317 0.436767829368916 0.559204699912139 0.356707326279615 0.417162727124145 0.45119708525242 0.410959781084619 0.453969803427208 0.499543622327689 0.476947798620435 0.418419171997421 0.51210770423738 0.292930528582631 0.384943147007754 0.473946841517227 0.47782986960126 0.384182257648165 0.45663300486276 0.484247510014304 0.402489702661204 0.408387905901655 0.413116748844563 0.33878503509889 0.348437165196105 0.310013337509341 0.550319193820469 0.378951749505572 0.455616262232455 0.334477688379529 0.355288855223469 0.49337405133902 0.435635449771827 0.326230497161234 0.591040589823331 0.47046469341585 0.523730748279257 0.425517200116057 0.554322919725289 0.300961595300826 0.474882182571346 0.405710866882642 0.375424444465848 0.513857105499678 0.362318025435253 0.388021445668823 0.539663181880274 0.521876514589074 0.340141161424265 0.263278798328456 0.40616978671632 0.422265845184582 0.342562039797444 0.293855595107963 0.471344550796443 0.286162766575099 0.191168639004243 0.340510442658681 0.482920200031743 0.345869101103979 0.464593853382329 0.0451518615699326 0.318198661735251 0.427004077256937 0.552668962621521 0.43011902213339 0.454927211897977 0.26661633165378 0.356294492913537 0.444349835215367 0.416727681656716 0.300292654783326 0.267777469333998 0.353709741801944 0.291788915588864 0.390932922238969 0.400346535155845 0.422161850330853 0.391065034587179 0.390834426816998 0.325710030386744 0.390186053628953 0.352835714076691 0.342916448939356 0.349528733779565 0.429044264460677 0.503716414847162 0.444961892462705 0.314401448233661 0.234933128258814 0.401976323230472 0.4686348999192 0.44007907581759 0.427065758656712 0.373926539875565 0.378376850648896 0.347579816721824
"B29" 0.709984012612567 0.477215924586752 0.563558301153161 0.5815348872841 0.679721378000712 0.579092998403675 0.644175633591366 0.58014695915151 0.564909433270762 0.595147351708804 0.445590988389611 0.545917812011758 0.657530554314625 0.604704610545166 0.497558315232416 0.639744938254498 0.679955667181525 0.613994717803289 0.605860822096723 0.535479325816746 0.527083442217347 0.601642645712893 0.564250076078734 0.617837171589723 0.681487366336382 0.623396396073064 0.58903805041191 0.597459088686812 0.577302591199459 0.55105061446436 0.351997672760232 0.43332558002267 0.766481907498878 0.601532323724939 0.569818346121856 0.487528848583905 0.50292258620582 0.61486297145508 0.510228372711184 0.491981893283923 0.745799754289445 0.524570910649612 0.585506711435529 0.548983809578211 0.696121340772198 0.540086667771251 0.613817986267435 0.657097433732752 0.614897949073094 0.652823462134507 0.461352205536035 0.567248303329649 0.687663982338497 0.539501374405904 0.35278258554505 0.300772901239032 0.26774682241771 0.457950871868336 0.325071737102574 0.426374942928863 0.482388561888805 0.503127706864579 0.283633588380702 0.374868027256397 0.477351975542581 0.439044111174114 0.422940796105123 0.318198661735251 0.120016955896371 0.328523935999803 0.534148410459191 0.455584390123159 0.389500796147017 0.381791635737254 0.388884304058942 0.447790438547428 0.368231358256016 0.28258624099409 0.402940790580238 0.380130893940251 0.39478287301522 0.399157499737592 0.439844166034436 0.39556543564191 0.377881156548677 0.522292823567763 0.391007763661586 0.394204913585185 0.454263202395854 0.425103783496071 0.491670996994774 0.433368243177995 0.463387956613861 0.531933324005391 0.25986133447127 0.307019990476704 0.455355300393192 0.417453001633018 0.456508671268743 0.458898273999458 0.484431249714024 0.349530110298092 0.429094715885911
